subj,session,trial,rt,object_response,category,condition,imagename
cornet-s,5,1,NaN,chair,knife,0.00,5121_nse_dnn_0.00_knife_10_n03041632_14546.JPEG
cornet-s,5,2,NaN,knife,knife,0.00,5122_nse_dnn_0.00_knife_10_n03041632_51339.JPEG
cornet-s,5,3,NaN,knife,knife,0.00,5123_nse_dnn_0.00_knife_10_n03041632_13225.JPEG
cornet-s,5,4,NaN,knife,knife,0.00,5124_nse_dnn_0.00_knife_10_n03041632_31271.JPEG
cornet-s,5,5,NaN,knife,knife,0.00,5125_nse_dnn_0.00_knife_10_n03041632_30196.JPEG
cornet-s,5,6,NaN,chair,knife,0.00,5126_nse_dnn_0.00_knife_10_n03041632_10999.JPEG
cornet-s,5,7,NaN,bottle,knife,0.00,5127_nse_dnn_0.00_knife_10_n03041632_20595.JPEG
cornet-s,5,8,NaN,chair,knife,0.00,5128_nse_dnn_0.00_knife_10_n03041632_8321.JPEG
cornet-s,5,9,NaN,boat,knife,0.00,5129_nse_dnn_0.00_knife_10_n03041632_36247.JPEG
cornet-s,5,10,NaN,knife,knife,0.00,5130_nse_dnn_0.00_knife_10_n03041632_28443.JPEG
cornet-s,5,11,NaN,keyboard,keyboard,0.00,5131_nse_dnn_0.00_keyboard_10_n03085013_22417.JPEG
cornet-s,5,12,NaN,keyboard,keyboard,0.00,5132_nse_dnn_0.00_keyboard_10_n03085013_23571.JPEG
cornet-s,5,13,NaN,keyboard,keyboard,0.00,5133_nse_dnn_0.00_keyboard_10_n03085013_22870.JPEG
cornet-s,5,14,NaN,keyboard,keyboard,0.00,5134_nse_dnn_0.00_keyboard_10_n04505470_4417.JPEG
cornet-s,5,15,NaN,keyboard,keyboard,0.00,5135_nse_dnn_0.00_keyboard_10_n04505470_4732.JPEG
cornet-s,5,16,NaN,keyboard,keyboard,0.00,5136_nse_dnn_0.00_keyboard_10_n03085013_18854.JPEG
cornet-s,5,17,NaN,keyboard,keyboard,0.00,5137_nse_dnn_0.00_keyboard_10_n03085013_23705.JPEG
cornet-s,5,18,NaN,keyboard,keyboard,0.00,5138_nse_dnn_0.00_keyboard_10_n04505470_10055.JPEG
cornet-s,5,19,NaN,keyboard,keyboard,0.00,5139_nse_dnn_0.00_keyboard_10_n04505470_2038.JPEG
cornet-s,5,20,NaN,keyboard,keyboard,0.00,5140_nse_dnn_0.00_keyboard_10_n03085013_22069.JPEG
cornet-s,5,21,NaN,elephant,elephant,0.00,5141_nse_dnn_0.00_elephant_10_n02504013_5833.JPEG
cornet-s,5,22,NaN,elephant,elephant,0.00,5142_nse_dnn_0.00_elephant_10_n02504013_3081.JPEG
cornet-s,5,23,NaN,elephant,elephant,0.00,5143_nse_dnn_0.00_elephant_10_n02504013_8385.JPEG
cornet-s,5,24,NaN,elephant,elephant,0.00,5144_nse_dnn_0.00_elephant_10_n02504458_736.JPEG
cornet-s,5,25,NaN,elephant,elephant,0.00,5145_nse_dnn_0.00_elephant_10_n02504013_4424.JPEG
cornet-s,5,26,NaN,elephant,elephant,0.00,5146_nse_dnn_0.00_elephant_10_n02504458_847.JPEG
cornet-s,5,27,NaN,elephant,elephant,0.00,5147_nse_dnn_0.00_elephant_10_n02504013_23912.JPEG
cornet-s,5,28,NaN,elephant,elephant,0.00,5148_nse_dnn_0.00_elephant_10_n02504458_2471.JPEG
