subj,session,trial,rt,object_response,category,condition,imagename
resnet50,3,1,NaN,knife,knife,0.00,2561_nse_dnn_0.00_knife_10_n03041632_36215.JPEG
resnet50,3,2,NaN,chair,knife,0.00,2562_nse_dnn_0.00_knife_10_n03041632_27022.JPEG
resnet50,3,3,NaN,knife,knife,0.00,2563_nse_dnn_0.00_knife_10_n03041632_44738.JPEG
resnet50,3,4,NaN,knife,knife,0.00,2564_nse_dnn_0.00_knife_10_n03041632_32785.JPEG
resnet50,3,5,NaN,knife,knife,0.00,2565_nse_dnn_0.00_knife_10_n03041632_965.JPEG
resnet50,3,6,NaN,knife,knife,0.00,2566_nse_dnn_0.00_knife_10_n03041632_96345.JPEG
resnet50,3,7,NaN,knife,knife,0.00,2567_nse_dnn_0.00_knife_10_n03041632_4714.JPEG
resnet50,3,8,NaN,clock,knife,0.00,2568_nse_dnn_0.00_knife_10_n03041632_19866.JPEG
resnet50,3,9,NaN,knife,knife,0.00,2569_nse_dnn_0.00_knife_10_n03041632_27832.JPEG
resnet50,3,10,NaN,knife,knife,0.00,2570_nse_dnn_0.00_knife_10_n03041632_3926.JPEG
resnet50,3,11,NaN,keyboard,keyboard,0.00,2571_nse_dnn_0.00_keyboard_10_n03085013_20302.JPEG
resnet50,3,12,NaN,keyboard,keyboard,0.00,2572_nse_dnn_0.00_keyboard_10_n03085013_7152.JPEG
resnet50,3,13,NaN,chair,keyboard,0.00,2573_nse_dnn_0.00_keyboard_10_n03085013_3980.JPEG
resnet50,3,14,NaN,keyboard,keyboard,0.00,2574_nse_dnn_0.00_keyboard_10_n04505470_1342.JPEG
resnet50,3,15,NaN,keyboard,keyboard,0.00,2575_nse_dnn_0.00_keyboard_10_n04505470_4440.JPEG
resnet50,3,16,NaN,keyboard,keyboard,0.00,2576_nse_dnn_0.00_keyboard_10_n04505470_1648.JPEG
resnet50,3,17,NaN,keyboard,keyboard,0.00,2577_nse_dnn_0.00_keyboard_10_n03085013_5738.JPEG
resnet50,3,18,NaN,keyboard,keyboard,0.00,2578_nse_dnn_0.00_keyboard_10_n04505470_4966.JPEG
resnet50,3,19,NaN,cat,keyboard,0.00,2579_nse_dnn_0.00_keyboard_10_n03085013_24316.JPEG
