subj,session,trial,rt,object_response,category,condition,imagename
resnet50,5,1,NaN,chair,knife,0.00,5121_nse_dnn_0.00_knife_10_n03041632_14546.JPEG
resnet50,5,2,NaN,knife,knife,0.00,5122_nse_dnn_0.00_knife_10_n03041632_51339.JPEG
resnet50,5,3,NaN,knife,knife,0.00,5123_nse_dnn_0.00_knife_10_n03041632_13225.JPEG
resnet50,5,4,NaN,keyboard,knife,0.00,5124_nse_dnn_0.00_knife_10_n03041632_31271.JPEG
resnet50,5,5,NaN,knife,knife,0.00,5125_nse_dnn_0.00_knife_10_n03041632_30196.JPEG
resnet50,5,6,NaN,knife,knife,0.00,5126_nse_dnn_0.00_knife_10_n03041632_10999.JPEG
resnet50,5,7,NaN,chair,knife,0.00,5127_nse_dnn_0.00_knife_10_n03041632_20595.JPEG
resnet50,5,8,NaN,chair,knife,0.00,5128_nse_dnn_0.00_knife_10_n03041632_8321.JPEG
resnet50,5,9,NaN,chair,knife,0.00,5129_nse_dnn_0.00_knife_10_n03041632_36247.JPEG
resnet50,5,10,NaN,bottle,knife,0.00,5130_nse_dnn_0.00_knife_10_n03041632_28443.JPEG
resnet50,5,11,NaN,keyboard,keyboard,0.00,5131_nse_dnn_0.00_keyboard_10_n03085013_22417.JPEG
resnet50,5,12,NaN,keyboard,keyboard,0.00,5132_nse_dnn_0.00_keyboard_10_n03085013_23571.JPEG
resnet50,5,13,NaN,keyboard,keyboard,0.00,5133_nse_dnn_0.00_keyboard_10_n03085013_22870.JPEG
resnet50,5,14,NaN,keyboard,keyboard,0.00,5134_nse_dnn_0.00_keyboard_10_n04505470_4417.JPEG
resnet50,5,15,NaN,keyboard,keyboard,0.00,5135_nse_dnn_0.00_keyboard_10_n04505470_4732.JPEG
resnet50,5,16,NaN,keyboard,keyboard,0.00,5136_nse_dnn_0.00_keyboard_10_n03085013_18854.JPEG
resnet50,5,17,NaN,cat,keyboard,0.00,5137_nse_dnn_0.00_keyboard_10_n03085013_23705.JPEG
resnet50,5,18,NaN,keyboard,keyboard,0.00,5138_nse_dnn_0.00_keyboard_10_n04505470_10055.JPEG
resnet50,5,19,NaN,keyboard,keyboard,0.00,5139_nse_dnn_0.00_keyboard_10_n04505470_2038.JPEG
resnet50,5,20,NaN,keyboard,keyboard,0.00,5140_nse_dnn_0.00_keyboard_10_n03085013_22069.JPEG
resnet50,5,21,NaN,elephant,elephant,0.00,5141_nse_dnn_0.00_elephant_10_n02504013_5833.JPEG
resnet50,5,22,NaN,elephant,elephant,0.00,5142_nse_dnn_0.00_elephant_10_n02504013_3081.JPEG
resnet50,5,23,NaN,elephant,elephant,0.00,5143_nse_dnn_0.00_elephant_10_n02504013_8385.JPEG
resnet50,5,24,NaN,elephant,elephant,0.00,5144_nse_dnn_0.00_elephant_10_n02504458_736.JPEG
resnet50,5,25,NaN,elephant,elephant,0.00,5145_nse_dnn_0.00_elephant_10_n02504013_4424.JPEG
resnet50,5,26,NaN,elephant,elephant,0.00,5146_nse_dnn_0.00_elephant_10_n02504458_847.JPEG
resnet50,5,27,NaN,elephant,elephant,0.00,5147_nse_dnn_0.00_elephant_10_n02504013_23912.JPEG
resnet50,5,28,NaN,elephant,elephant,0.00,5148_nse_dnn_0.00_elephant_10_n02504458_2471.JPEG
resnet50,5,29,NaN,elephant,elephant,0.00,5149_nse_dnn_0.00_elephant_10_n02504458_11345.JPEG
resnet50,5,30,NaN,elephant,elephant,0.00,5150_nse_dnn_0.00_elephant_10_n02504458_5869.JPEG
resnet50,5,31,NaN,bicycle,bicycle,0.00,5151_nse_dnn_0.00_bicycle_10_n02835271_9661.JPEG
resnet50,5,32,NaN,truck,bicycle,0.00,5152_nse_dnn_0.00_bicycle_10_n03792782_7477.JPEG
resnet50,5,33,NaN,bicycle,bicycle,0.00,5153_nse_dnn_0.00_bicycle_10_n03792782_34681.JPEG
resnet50,5,34,NaN,bicycle,bicycle,0.00,5154_nse_dnn_0.00_bicycle_10_n03792782_4207.JPEG
resnet50,5,35,NaN,bicycle,bicycle,0.00,5155_nse_dnn_0.00_bicycle_10_n03792782_10179.JPEG
resnet50,5,36,NaN,bicycle,bicycle,0.00,5156_nse_dnn_0.00_bicycle_10_n03792782_7578.JPEG
resnet50,5,37,NaN,truck,bicycle,0.00,5157_nse_dnn_0.00_bicycle_10_n02835271_1221.JPEG
resnet50,5,38,NaN,bicycle,bicycle,0.00,5158_nse_dnn_0.00_bicycle_10_n03792782_10437.JPEG
resnet50,5,39,NaN,bicycle,bicycle,0.00,5159_nse_dnn_0.00_bicycle_10_n02835271_1486.JPEG
resnet50,5,40,NaN,bicycle,bicycle,0.00,5160_nse_dnn_0.00_bicycle_10_n02835271_1345.JPEG
resnet50,5,41,NaN,airplane,airplane,0.00,5161_nse_dnn_0.00_airplane_10_n02690373_7036.JPEG
resnet50,5,42,NaN,airplane,airplane,0.00,5162_nse_dnn_0.00_airplane_10_n02690373_15097.JPEG
resnet50,5,43,NaN,airplane,airplane,0.00,5163_nse_dnn_0.00_airplane_10_n02690373_9165.JPEG
resnet50,5,44,NaN,airplane,airplane,0.00,5164_nse_dnn_0.00_airplane_10_n02690373_7499.JPEG
