subj,session,trial,rt,object_response,category,condition,imagename
resnet50,2,1,NaN,chair,knife,1-0-10,3841_eid_dnn_1-0-10_knife_10_n03041632_32377.JPEG
resnet50,2,2,NaN,knife,knife,1-0-10,3842_eid_dnn_1-0-10_knife_10_n03041632_32979.JPEG
resnet50,2,3,NaN,oven,knife,1-0-10,3843_eid_dnn_1-0-10_knife_10_n03041632_22051.JPEG
resnet50,2,4,NaN,knife,knife,1-0-10,3844_eid_dnn_1-0-10_knife_10_n03041632_30079.JPEG
resnet50,2,5,NaN,knife,knife,1-0-10,3845_eid_dnn_1-0-10_knife_10_n03041632_45326.JPEG
resnet50,2,6,NaN,knife,knife,1-0-10,3846_eid_dnn_1-0-10_knife_10_n03041632_51339.JPEG
resnet50,2,7,NaN,knife,knife,1-0-10,3847_eid_dnn_1-0-10_knife_10_n03041632_10136.JPEG
resnet50,2,8,NaN,knife,knife,1-0-10,3848_eid_dnn_1-0-10_knife_10_n03041632_31909.JPEG
resnet50,2,9,NaN,knife,knife,1-0-10,3849_eid_dnn_1-0-10_knife_10_n03041632_7380.JPEG
resnet50,2,10,NaN,knife,knife,1-0-10,3850_eid_dnn_1-0-10_knife_10_n03041632_27879.JPEG
resnet50,2,11,NaN,keyboard,keyboard,1-0-10,3851_eid_dnn_1-0-10_keyboard_10_n03085013_4489.JPEG
resnet50,2,12,NaN,keyboard,keyboard,1-0-10,3852_eid_dnn_1-0-10_keyboard_10_n03085013_7058.JPEG
resnet50,2,13,NaN,keyboard,keyboard,1-0-10,3853_eid_dnn_1-0-10_keyboard_10_n03085013_18621.JPEG
resnet50,2,14,NaN,keyboard,keyboard,1-0-10,3854_eid_dnn_1-0-10_keyboard_10_n03085013_3665.JPEG
resnet50,2,15,NaN,keyboard,keyboard,1-0-10,3855_eid_dnn_1-0-10_keyboard_10_n03085013_2508.JPEG
resnet50,2,16,NaN,keyboard,keyboard,1-0-10,3856_eid_dnn_1-0-10_keyboard_10_n03085013_19285.JPEG
resnet50,2,17,NaN,keyboard,keyboard,1-0-10,3857_eid_dnn_1-0-10_keyboard_10_n03085013_20792.JPEG
resnet50,2,18,NaN,keyboard,keyboard,1-0-10,3858_eid_dnn_1-0-10_keyboard_10_n03085013_15249.JPEG
resnet50,2,19,NaN,keyboard,keyboard,1-0-10,3859_eid_dnn_1-0-10_keyboard_10_n03085013_1188.JPEG
resnet50,2,20,NaN,keyboard,keyboard,1-0-10,3860_eid_dnn_1-0-10_keyboard_10_n03085013_23119.JPEG
resnet50,2,21,NaN,elephant,elephant,1-0-10,3861_eid_dnn_1-0-10_elephant_10_n02504013_7790.JPEG
resnet50,2,22,NaN,elephant,elephant,1-0-10,3862_eid_dnn_1-0-10_elephant_10_n02504013_3808.JPEG
resnet50,2,23,NaN,elephant,elephant,1-0-10,3863_eid_dnn_1-0-10_elephant_10_n02504458_1441.JPEG
resnet50,2,24,NaN,elephant,elephant,1-0-10,3864_eid_dnn_1-0-10_elephant_10_n02504458_5766.JPEG
resnet50,2,25,NaN,elephant,elephant,1-0-10,3865_eid_dnn_1-0-10_elephant_10_n02504013_6275.JPEG
resnet50,2,26,NaN,elephant,elephant,1-0-10,3866_eid_dnn_1-0-10_elephant_10_n02504458_4497.JPEG
resnet50,2,27,NaN,elephant,elephant,1-0-10,3867_eid_dnn_1-0-10_elephant_10_n02504013_4220.JPEG
resnet50,2,28,NaN,elephant,elephant,1-0-10,3868_eid_dnn_1-0-10_elephant_10_n02504013_6081.JPEG
